EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107762 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
107762,19550202,  333,    0
107762,19550203,    0,    0
107762,19550204,   65,    0
107762,19550205,    0,    0
107762,19550206,  213,    0
107762,19550207,    0,    0
107762,19550208,    0,    0
107762,19550209,    4,    0
107762,19550210,-9999,    9
107762,19550211,    0,    0
107762,19550212,    0,    0
107762,19550213,-9999,    9
107762,19550214,    3,    0
107762,19550215,    0,    0
107762,19550216,    0,    0
107762,19550217,    0,    0
107762,19550218,    2,    0
107762,19550219,    1,    0
107762,19550220,    3,    0
107762,19550221,    3,    0
107762,19550222,    0,    0
107762,19550223,    3,    0
107762,19550224,  102,    0
107762,19550225,    2,    0
107762,19550226,    0,    0
107762,19550227,    0,    0
107762,19550228,  184,    0
107762,19550301,  267,    0
107762,19550302,    0,    0
107762,19550303,    0,    0
107762,19550304,    0,    0
107762,19550305,    0,    0
107762,19550306,    4,    0
107762,19550307,-9999,    9
107762,19550308,    0,    0
107762,19550309,    1,    0
107762,19550310,    0,    0
107762,19550311,    0,    0
107762,19550312,    0,    0
107762,19550313,    0,    0
107762,19550314,    0,    0
107762,19550315,    0,    0
107762,19550316,    0,    0
107762,19550317,    0,    0
107762,19550318,    0,    0
107762,19550319,    0,    0
107762,19550320,    0,    0
107762,19550321,    0,    0
107762,19550322,  151,    0
107762,19550323,  129,    0
107762,19550324,   25,    0
107762,19550325,    0,    0
107762,19550326,    0,    0
107762,19550327,    0,    0
107762,19550328,    0,    0
107762,19550329,    0,    0
107762,19550330,    0,    0
107762,19550331,    0,    0
107762,19550401,   38,    0
107762,19550402,   66,    0
107762,19550403,   13,    0
107762,19550404,   68,    0
107762,19550405,   33,    0
107762,19550406,   47,    0
107762,19550407,   11,    0
107762,19550408,   13,    0
107762,19550409,    2,    0
107762,19550410,    0,    0
107762,19550411,    0,    0
107762,19550412,    0,    0
107762,19550413,    0,    0
107762,19550414,    0,    0
107762,19550415,    0,    0
107762,19550416,    0,    0
107762,19550417,    0,    0
107762,19550418,    0,    0
107762,19550419,    0,    0
107762,19550420,    0,    0
107762,19550421,    0,    0
107762,19550422,    0,    0
107762,19550423,    2,    0
107762,19550424,    0,    0
107762,19550425,   82,    0
107762,19550426,   20,    0
107762,19550427,   49,    0
107762,19550428,    0,    0
107762,19550429,    6,    0
107762,19550430,   91,    0
107762,19550501,   17,    0
107762,19550502,   31,    0
107762,19550503,   51,    0
107762,19550504,   70,    0
107762,19550505,    7,    0
107762,19550506,   85,    0
107762,19550507,   63,    0
107762,19550508,   20,    0
107762,19550509,   26,    0
107762,19550510,    0,    0
107762,19550511,    0,    0
107762,19550512,  222,    0
107762,19550513,    3,    0
107762,19550514,    3,    0
107762,19550515,    2,    0
107762,19550516,    4,    0
107762,19550517,   11,    0
107762,19550518,   11,    0
107762,19550519,   16,    0
107762,19550520,   30,    0
107762,19550521,    0,    0
107762,19550522,    0,    0
107762,19550523,    0,    0
107762,19550524,    0,    0
107762,19550525,   52,    0
107762,19550526,   30,    0
107762,19550527,  128,    0
107762,19550528,    0,    0
107762,19550529,    0,    0
107762,19550530,    0,    0
107762,19550531,    0,    0
107762,19550601,  128,    0
107762,19550602,    2,    0
107762,19550603,  114,    0
107762,19550604,  283,    0
107762,19550605,   50,    0
107762,19550606,  183,    0
107762,19550607,  152,    0
107762,19550608,    1,    0
107762,19550609,    0,    0
107762,19550610,    0,    0
107762,19550611,  129,    0
107762,19550612,    0,    0
107762,19550613,    4,    0
107762,19550614,    0,    0
107762,19550615,    0,    0
107762,19550616,  367,    0
107762,19550617,    1,    0
107762,19550618,   75,    0
107762,19550619,   39,    0
107762,19550620,    1,    0
107762,19550621,    0,    0
107762,19550622,   49,    0
107762,19550623,   37,    0
107762,19550624,    0,    0
107762,19550625,    8,    0
107762,19550626,   28,    0
107762,19550627,    0,    0
107762,19550628,   21,    0
107762,19550629,   13,    0
107762,19550630,   20,    0
107762,19550701,    1,    0
107762,19550702,   22,    0
107762,19550703,    0,    0
107762,19550704,   39,    0
107762,19550705,    0,    0
107762,19550706,    0,    0
107762,19550707,    0,    0
107762,19550708,    0,    0
107762,19550709,    0,    0
107762,19550710,    0,    0
107762,19550711,    0,    0
107762,19550712,-9999,    9
107762,19550713,    0,    0
107762,19550714,    0,    0
107762,19550715,    0,    0
107762,19550716,    0,    0
107762,19550717,    0,    0
107762,19550718,    0,    0
107762,19550719,    0,    0
107762,19550720,    0,    0
107762,19550721,    0,    0
107762,19550722,    0,    0
107762,19550723,    0,    0
107762,19550724,    0,    0
107762,19550725,    0,    0
107762,19550726,    0,    0
107762,19550727,    0,    0
107762,19550728,    0,    0
107762,19550729,    0,    0
107762,19550730,    0,    0
107762,19550731,    7,    0
107762,19550801,    6,    0
107762,19550802,   24,    0
107762,19550803,   12,    0
107762,19550804,    8,    0
107762,19550805,    0,    0
107762,19550806,    0,    0
107762,19550807,    0,    0
107762,19550808,   10,    0
107762,19550809,    0,    0
107762,19550810,    0,    0
107762,19550811,    0,    0
107762,19550812,    0,    0
107762,19550813,    0,    0
107762,19550814,    2,    0
107762,19550815,    0,    0
107762,19550816,   58,    0
107762,19550817,   60,    0
107762,19550818,   14,    0
107762,19550819,    0,    0
107762,19550820,   43,    0
107762,19550821,    8,    0
107762,19550822,    0,    0
107762,19550823,    0,    0
107762,19550824,    0,    0
107762,19550825,    0,    0
107762,19550826,    0,    0
107762,19550827,    0,    0
107762,19550828,    0,    0
107762,19550829,   51,    0
107762,19550830,   13,    0
107762,19550831,    1,    0
107762,19550901,   39,    0
107762,19550902,    0,    0
107762,19550903,    5,    0
107762,19550904,   74,    0
107762,19550905,    0,    0
107762,19550906,    2,    0
107762,19550907,    1,    0
107762,19550908,   10,    0
107762,19550909,    1,    0
107762,19550910,   27,    0
107762,19550911,-9999,    9
107762,19550912,    4,    0
107762,19550913,   10,    0
107762,19550914,    0,    0
107762,19550915,   41,    0
107762,19550916,    0,    0
107762,19550917,    0,    0
107762,19550918,    0,    0
107762,19550919,-9999,    9
107762,19550920,  113,    0
107762,19550921,   92,    0
107762,19550922,    0,    0
107762,19550923,    6,    0
107762,19550924,    4,    0
107762,19550925,    1,    0
107762,19550926,-9999,    9
107762,19550927,    0,    0
107762,19550928,    0,    0
107762,19550929,-9999,    9
107762,19550930,    0,    0
107762,19551001,    0,    0
107762,19551002,    0,    0
107762,19551003,    0,    0
107762,19551004,   36,    0
107762,19551005,    2,    0
107762,19551006,  100,    0
107762,19551007,   21,    0
107762,19551008,    2,    0
107762,19551009,    0,    0
107762,19551010,    0,    0
107762,19551011,    1,    0
107762,19551012,    0,    0
107762,19551013,    1,    0
107762,19551014,    7,    0
107762,19551015,    0,    0
107762,19551016,    4,    0
107762,19551017,    1,    0
107762,19551018,   77,    0
107762,19551019,   32,    0
107762,19551020,    0,    0
107762,19551021,    0,    0
107762,19551022,    0,    0
107762,19551023,    2,    0
107762,19551024,    0,    0
107762,19551025,    0,    0
107762,19551026,    5,    0
107762,19551027,    0,    0
107762,19551028,    0,    0
107762,19551029,    0,    0
107762,19551030,    0,    0
107762,19551031,    0,    0
107762,19551101,  143,    0
107762,19551102,   11,    0
107762,19551103,  187,    0
107762,19551104,   20,    0
107762,19551105,  190,    0
107762,19551106,  112,    0
107762,19551107,    0,    0
107762,19551108,   89,    0
107762,19551109,    7,    0
107762,19551110,  125,    0
107762,19551111,    0,    0
107762,19551112,    0,    0
107762,19551113,    0,    0
107762,19551114,    0,    0
107762,19551115,    0,    0
107762,19551116,    0,    0
107762,19551117,    0,    0
107762,19551118,    0,    0
107762,19551119,    0,    0
107762,19551120,    0,    0
107762,19551121,    0,    0
107762,19551122,    0,    0
107762,19551123,    0,    0
107762,19551124,    0,    0
107762,19551125,    0,    0
107762,19551126,    0,    0
107762,19551127,    1,    0
107762,19551128,  122,    0
107762,19551129,    0,    0
107762,19551130,   34,    0
107762,19551201,-9999,    9
107762,19551202,   19,    0
107762,19551203,    0,    0
107762,19551204,    8,    0
107762,19551205,   10,    0
107762,19551206,    0,    0
107762,19551207,    0,    0
107762,19551208,   11,    0
107762,19551209,   23,    0
107762,19551210,  179,    0
107762,19551211,  221,    0
107762,19551212,  255,    0
107762,19551213,  217,    0
107762,19551214,   50,    0
107762,19551215,   13,    0
107762,19551216,   12,    0
107762,19551217,    0,    0
107762,19551218,    0,    0
107762,19551219,  257,    0
107762,19551220,    6,    0
107762,19551221,   74,    0
107762,19551222,    7,    0
107762,19551223,   41,    0
107762,19551224,    5,    0
107762,19551225,   36,    0
107762,19551226,   40,    0
107762,19551227,   11,    0
107762,19551228,   27,    0
107762,19551229,  120,    0
107762,19551230,    0,    0
107762,19551231,    4,    0
107762,19560101,    0,    0
107762,19560102,    2,    0
107762,19560103,    0,    0
107762,19560104,    8,    0
107762,19560105,    0,    0
107762,19560106,    1,    0
107762,19560107,    0,    0
107762,19560108,    2,    0
107762,19560109,   92,    0
107762,19560110,   68,    0
107762,19560111,    0,    0
107762,19560112,    0,    0
107762,19560113,  243,    0
107762,19560114,   28,    0
107762,19560115,    0,    0
107762,19560116,    0,    0
107762,19560117,    2,    0
107762,19560118,    0,    0
107762,19560119,    2,    0
107762,19560120,   28,    0
107762,19560121,   57,    0
107762,19560122,  125,    0
107762,19560123,    0,    0
107762,19560124,    0,    0
107762,19560125,  204,    0
107762,19560126,    9,    0
107762,19560127,   35,    0
107762,19560128,  140,    0
107762,19560129,   18,    0
107762,19560130,    0,    0
107762,19560131,    0,    0
107762,19560201,    0,    0
107762,19560202,   28,    0
107762,19560203,   81,    0
107762,19560204,    0,    0
107762,19560205,    0,    0
107762,19560206,    0,    0
107762,19560207,    0,    0
107762,19560208,    0,    0
107762,19560209,    0,    0
107762,19560210,    0,    0
107762,19560211,    1,    0
107762,19560212,    0,    0
107762,19560213,-9999,    9
107762,19560214,    0,    0
107762,19560215,   30,    0
107762,19560216,   48,    0
107762,19560217,    1,    0
107762,19560218,-9999,    9
107762,19560219,   21,    0
107762,19560220,    0,    0
107762,19560221,    5,    0
107762,19560222,    0,    0
107762,19560223,    5,    0
107762,19560224,    0,    0
107762,19560225,    0,    0
107762,19560226,    0,    0
107762,19560227,    0,    0
107762,19560228,    0,    0
107762,19560229,    0,    0
107762,19560301,    1,    0
107762,19560302,   42,    0
107762,19560303,   59,    0
107762,19560304,    0,    0
107762,19560305,    5,    0
107762,19560306,    0,    0
107762,19560307,    9,    0
107762,19560308,    0,    0
107762,19560309,    0,    0
107762,19560310,    0,    0
107762,19560311,    0,    0
107762,19560312,   44,    0
107762,19560313,    0,    0
107762,19560314,    0,    0
107762,19560315,   82,    0
107762,19560316,   44,    0
107762,19560317,    0,    0
107762,19560318,    5,    0
107762,19560319,   33,    0
107762,19560320,  103,    0
107762,19560321,  155,    0
107762,19560322,   18,    0
107762,19560323,  135,    0
107762,19560324,   30,    0
107762,19560325,  110,    0
107762,19560326,    0,    0
107762,19560327,    0,    0
107762,19560328,    0,    0
107762,19560329,    0,    0
107762,19560330,    0,    0
107762,19560331,    0,    0
107762,19560401,    0,    0
107762,19560402,    0,    0
107762,19560403,    0,    0
107762,19560404,    0,    0
107762,19560405,   28,    0
107762,19560406,    0,    0
107762,19560407,    0,    0
107762,19560408,    0,    0
107762,19560409,   10,    0
107762,19560410,   10,    0
107762,19560411,   17,    0
107762,19560412,   16,    0
107762,19560413,    0,    0
107762,19560414,    0,    0
107762,19560415,    0,    0
107762,19560416,    0,    0
107762,19560417,    0,    0
107762,19560418,    0,    0
107762,19560419,    0,    0
107762,19560420,    0,    0
107762,19560421,    0,    0
107762,19560422,    3,    0
107762,19560423,    0,    0
107762,19560424,    5,    0
107762,19560425,    0,    0
107762,19560426,    2,    0
107762,19560427,    0,    0
107762,19560428,    0,    0
107762,19560429,    0,    0
107762,19560430,   10,    0
107762,19560501,    0,    0
107762,19560502,    6,    0
107762,19560503,    0,    0
107762,19560504,   22,    0
107762,19560505,    0,    0
107762,19560506,    0,    0
107762,19560507,    0,    0
107762,19560508,  133,    0
107762,19560509,   13,    0
107762,19560510,    0,    0
107762,19560511,    8,    0
107762,19560512,    0,    0
107762,19560513,    0,    0
107762,19560514,    0,    0
107762,19560515,    0,    0
107762,19560516,    0,    0
107762,19560517,    0,    0
107762,19560518,    0,    0
107762,19560519,    0,    0
107762,19560520,    0,    0
107762,19560521,    8,    0
107762,19560522,    0,    0
107762,19560523,   42,    0
107762,19560524,   33,    0
107762,19560525,  117,    0
107762,19560526,   24,    0
107762,19560527,   60,    0
107762,19560528,    0,    0
107762,19560529,    0,    0
107762,19560530,    0,    0
107762,19560531,    0,    0
107762,19560601,    0,    0
107762,19560602,    0,    0
107762,19560603,  101,    0
107762,19560604,    5,    0
107762,19560605,   34,    0
107762,19560606,   68,    0
107762,19560607,    8,    0
107762,19560608,    0,    0
107762,19560609,    0,    0
107762,19560610,    0,    0
107762,19560611,    0,    0
107762,19560612,    0,    0
107762,19560613,   15,    0
107762,19560614,   12,    0
107762,19560615,  202,    0
107762,19560616,   36,    0
107762,19560617,    6,    0
107762,19560618,    0,    0
107762,19560619,    0,    0
107762,19560620,    0,    0
107762,19560621,    0,    0
107762,19560622,    0,    0
107762,19560623,    0,    0
107762,19560624,    0,    0
107762,19560625,    0,    0
107762,19560626,    0,    0
